repo_name,watch,fork,star
foglamp/FogLAMP,17,38,60
PoweRGbg/AndroidAPS,0,0,0
MilosKozak/AndroidAPS,98,800,375
projectestac/jclic,7,16,16
babelouest/glewlwyd,8,38,179
sirixdb/sirix,28,88,527
matmanjs/matman,1,5,8
heliwave/QuranCode,3,4,13
openebs/maya,15,214,153
privacyidea/privacyidea,56,175,856
dvt32/cpp-journey,1,2,1
wso2-extensions/identity-inbound-auth-oauth,63,199,5
stripe/stripe-java,51,258,471
cstim/gwenhywfar,1,5,3
aqbanking/gwenhywfar,6,3,6
openMF/community-app,43,842,209
aehlke/manabi,4,4,12
dbs-leipzig/gradoop,27,71,167
oat-sa/extension-tao-itemqti,44,11,4
hibara/AttacheCase3,4,4,14
Edugate/Jagger,18,25,15
scsi/scsi-ebuilds,1,0,0
neos/flow,13,29,61
robfletcher/orca,0,0,0
jolie/jolie,22,26,165
onpon4/naev,1,0,0
vcmi/vcmi,130,250,1782
lightspark/lightspark,65,128,662
graknlabs/grakn,111,234,1995
nexusthemes/nexusframework,6,4,1
SeleniumHQ/htmlunit-driver,33,65,141
ekansa/open-context-py,10,7,30
cuauv/software,22,27,56
wikimedia/wikipedia-ios,84,558,1994
toggl/mobileapp,25,75,228
RainLoop/rainloop-webmail,161,635,3214
BhallaLab/moose-core,14,23,11
pymedusa/Medusa,59,171,1059
CESNET/libyang,54,145,188
hazelcast/hazelcast-cpp-client,55,25,25
sartura/libyang,8,0,0
ProkopHapala/SimpleSimulationEngine,3,1,7
naev/naev,53,143,402
craftercms/social,7,23,6
centreon/centreon-broker,26,16,33
cosmos72/gomacro,30,47,1448
IlchCMS/Ilch-2.0,16,22,28
tosdr/tosback2,21,30,118
chronolaw/annotated_nginx,29,108,256
raster-foundry/raster-foundry,37,36,116
bert/pcb,3,3,6
noironetworks/group-based-policy,34,3,2
ggcampinho/elixir,0,0,1
iovisor/bcc,490,1589,8916
jcodec/jcodec,75,256,849
kodeka/kdk_fill_it_up,4,2,13
belaban/JGroups,95,408,792
JohnBSmith/JohnBSmith.github.io,1,0,0
msawczyn/EFDesigner,16,34,176
gramps-project/addons-source,36,62,42
Pkcs11Interop/Pkcs11Interop,20,53,136
psas/lv3.0-recovery,6,4,5
dilawar/moose-core,1,0,0
RedHatInsights/insights-core,40,117,56
wireapp/wire-ios,109,487,2825
juacas/moodle-mod_treasurehunt,7,5,5
JodaOrg/joda-time,231,855,4370
JFLarvoire/SysToolsLib,25,58,156
aglerum/etd-metadata,5,1,3
J-Afonso/MondaySoccer,2,0,0
workcraft/workcraft,5,20,22
gryffon/ringteki,8,76,86
dylan-jayatilaka/tonto,13,4,17
dazeysan/SPLU,10,4,17
filipezf/filipezf.github.io,1,0,0
manuyavuz/fastlane,1,0,0
Netflix/genie,440,304,1296
lukasmerten/CRPropa3,1,0,0
tgianos/genie,0,1,0
qwertie/ecsharp,8,21,122
idyll-lang/idyll,23,69,1346
Abjad/abjad,15,27,140
latenitefilms/hammerspoon,1,0,0
asmagill/hammerspoon,2,0,3
edgedb/edgedb,70,86,3763
Hammerspoon/hammerspoon,117,348,6540
KDE/kio,4,6,26
kiyolee/applewin,1,0,1
AppleWin/AppleWin,59,72,260
ttomsu/orca,2,0,0
JoseGuzman/myIPythonNotebooks,1,1,3
UselessToucan/osu,0,0,0
froggey/Mezzano,174,139,2475
mickelson/attract,33,80,274
pgbackrest/pgbackrest,47,79,577
vbjay/gitextensions,1,0,0
PKRoma/gitextensions,0,0,1
gitextensions/gitextensions,255,1435,4746
metno/kvalobs,52,1,2
pavel-demin/red-pitaya-notes,42,129,162
protich/osTicket,1,3,6
osTicket/osTicket,231,1223,1826
zeusees/HyperLPR,191,1341,3146
aardgoose/three.js,1,0,0
thommcgrath/Beacon,10,6,25
pfsense/pfsense,250,997,2480
CommandPost/CommandPost-App,4,3,6
tvannini/jxob,1,0,0
bakerstu/openmrn,18,21,19
namecoin/namecoin-core,66,131,378
fastlane/fastlane,711,4459,28359
kickstarter/ios-oss,212,1057,7169
mooltipass/moolticute,16,36,68
jpweeks/three.js,1,0,0
monicahq/monica,231,1137,9435
elixir-lang/elixir,742,2409,16656
greggman/three.js,1,0,0
WestLangley/three.js,5,7,12
martinribelotta/embedded-ide,8,21,113
SymbiFlow/symbiflow-arch-defs,20,39,95
dita-ot/dita-ot,89,144,245
ganga-devs/ganga,15,68,62
infotexture/dita-ot,1,0,0
robotgear/robotgear,1,0,0
andikleen/pmu-tools,80,163,934
kaisalmen/three.js,1,0,1
masjidnow/mymasjid-app,1,1,2
mrdoob/three.js,2467,22869,59356
AzureAD/microsoft-authentication-library-for-dotnet,92,117,564
cleuton/datascience,15,14,23
Itee/three.js,1,1,1
pmiossec/gitextensions,2,1,4
bestpractical/rt,67,176,504
cds-snc/digital-canada-ca,24,22,34
scikit-learn-contrib/hdbscan,56,289,1534
omegat-org/omegat-website,1,7,1
asalber/asalber.github.io,1,0,3
Teplitsa/Leyka,19,34,46
sharwell/gitextensions,1,0,0
topliceanu/learn,4,9,18
griffithlab/civic-server,28,31,34
openmicroanalysis/calczaf,4,1,0
seopanel/Seo-Panel,10,20,44
fetus-hina/stat.ink,8,19,146
darcamo/pyphysim,4,13,24
NaosProject/Naos.MessageBus,6,0,4
spinnaker/orca,91,570,157
hal/console,6,40,34
mr-y/phylommand,2,2,7
foosel/OctoPrint,356,1212,4201
yurchor/util-linux,1,0,0
appztreme/JugendsommerOrig,1,0,0
tractatus/wholebrain,6,24,28
ihongs/HongsCORE,4,5,24
LibrePCB/LibrePCB,59,131,876
jagenjo/webglstudio.js,207,377,3793
hotpads/datarouter,9,2,18
udotdevelopment/ATSPM,23,26,38
Ylianst/MeshCentral,40,70,276
OpenPLi/enigma2,35,148,103
HuygensING/timbuctoo,17,6,36
hjd1964/OnStep,26,70,104
jts/nanopolish,41,100,302
mc7246/WeiXinMPSDK,0,0,0
GNOME/gthumb,12,26,64
davechurchill/ualbertabot,48,164,440
KhronosGroup/SPIRV-Cross,82,205,893
TeamHypersomnia/Hypersomnia,7,6,41
audetto/AppleWin,3,0,2
utilForever/CubbyFlow,10,12,79
opencb/cellbase,25,37,53
Azure/azure-linux-extensions,77,176,155
EncompassRest/EncompassRest,42,32,71
Q42/Q42.HueApi,39,96,261
nemerosa/ontrack,7,21,80
apache/commons-lang,183,1142,1862
NLnetLabs/unbound,36,100,583
huangboju/Moots,9,90,118
karelzak/util-linux,80,580,943
gphoto/libgphoto2,49,175,492
querydsl/querydsl,174,616,2729
mosoft521/querydsl,1,0,0
paulscherrerinstitute/pshell,11,0,0
UniversalMediaServer/UniversalMediaServer,120,298,1061
lethean/lethean.github.io,1,1,0
PIVX-Project/PIVX,110,622,404
Vector35/binaryninja-api,42,90,346
KDE/gcompris,3,8,16
gcompris/GCompris-qt,19,153,124
henrylee2cn/pholcus,450,1558,6305
JeffreySu/WeiXinMPSDK,661,3822,6054
webgme/webgme-engine,7,4,7
ch1bo/dotfiles,1,0,0
bazaarvoice/emodb,12,31,42
jsplumb/jsplumb,260,1235,5533
johnneijzen/osu,1,0,0
beaker-project/beaker,13,21,44
ewhauser/zookeeper,47,134,206
vii1/DIV,3,2,11
dimitramamel/sportsmedlab,1,0,0
aterai/pukiwiki-plus-i18n,1,0,0
matrix-org/synapse,216,981,5682
cismet/cismap-commons,6,0,4
gpsbabel/gpsbabel,19,86,200
alphagov/smart-answers,100,107,120
googleapis/nodejs-dialogflow,47,226,572
jroweboy/citra,4,6,6
yclas/yclas,41,138,252
akram/openclassifieds2,0,0,0
oliverds/openclassifieds2,1,0,0
bitpay/bitcore,235,1542,3578
tsteven4/gpsbabel,1,0,0
swesterfeld/beast,2,0,0
slyrus/McCLIM,1,0,1
2yangk23/osu,1,0,0
EVAST9919/osu,1,0,0
tim-janik/beast,8,9,62
seekme94/influence-mining,0,2,1
johnpmitsch/katello,1,0,0
B3n30/citra-1,2,0,2
aterai/java-swing-tips,25,78,187
pmoravec/katello,1,0,0
CloudSlang/cs-actions,15,53,36
pallavmahamana/pallavmahamana.github.io,1,0,0
taxigps/xbmc-addons-chinese,217,501,2376
zhllxt/asio2,16,36,98
swojtasiak/fcml-lib,6,14,53
xiweicheng/tms,22,55,174
bogardpd/portfolio,1,0,0
lino-framework/lino,12,12,46
ktaranov/sqlserver-kit,142,301,856
mockingbirdnest/Principia,38,39,377
mlperf/training,124,329,924
pleroy/Principia,1,0,0
datastax/csharp-driver,89,203,407
NLog/NLog,288,1138,4388
maxwellb/csharp-driver,1,0,0
huoyaoyuan/osu,1,0,1
smoogipoo/osu,3,1,0
picam360/picam360-viewer,1,7,6
hafezdivandari/framework,0,0,0
ppy/osu,258,924,4514
F5Networks/f5-ansible,84,173,275
mozilla/bedrock,115,827,885
alexgibson/bedrock,1,0,0
csc19601128/misc-examples,1,0,1
peppy/osu,3,5,30
Katello/katello,34,237,286
burakbayramli/classnotes,6,26,39
melonproject/oyente,53,170,733
citra-emu/citra-nightly,25,60,220
javatlacati/puzzle-logic,1,0,0
citra-emu/citra,522,1204,5582
Ghabry/easyrpg-player,4,1,5
AMNS/Nightingale,3,2,8
keithbrown/mc,1,0,0
lwriemen/mc,0,0,0
crynobone/framework,1,1,0
lucasmichot/framework,0,0,0
control-center/serviced,45,24,118
atlimit8/OpenRA,1,0,0
breadwallet/breadwallet-core,29,256,201
biothings/biothings.api,6,7,17
JOML-CI/JOML,36,77,410
gep13/cake,1,0,0
skeychen/dswork,2,9,6
snakefoot/NLog,1,0,0
StackStorm/st2,165,482,3728
nzlosh/st2,0,0,0
Plexxi/st2,15,2,2
MustaphaTR/OpenRA,1,2,3
pchote/OpenRA,8,0,14
gemmellr/qpid-jms,1,0,0
colour-science/colour,69,127,869
researchstudio-sat/webofneeds,13,19,51
craigcook/bedrock,1,1,1
OpenRA/OpenRA,373,1917,7254
bokeh/bokeh,474,3321,13089
apache/qpid-jms,30,122,50
tabish121/qpid-jms,0,0,0
akuhtz/izpack,1,0,0
izpack/izpack,40,207,229
carstene1ns/easyrpg-player,1,0,0
EasyRPG/Player,53,98,473
52North/SOS,24,56,73
DrDaveD/cvmfs,1,0,0
MatterHackers/agg-sharp,21,44,135
larsbrubaker/agg-sharp,1,0,0
arx-deidentifier/arx,31,155,308
cdfassnacht/CodeCDF,1,4,1
abcdefg30/OpenRA,2,0,0
ETLCPP/etl,55,111,567
citra-emu/citra-canary,26,57,179
France-ioi/bebras-tasks,9,0,0
RRZE-HPC/likwid,57,138,824
VerifAPS/verifaps-lib,4,0,8
Berome/Berome.github.io,1,0,0
cake-build/cake,149,608,2485
amzn/exoplayer-amazon-port,24,59,100
devlead/cake,1,0,1
thrust/thrust,214,494,2682
superdesk/superdesk-client-core,23,66,22
qualitified/qualitified-crm,0,1,3
dannyparsons/R-Instat,1,0,0
davidgyu/OpenSubdiv,1,0,0
mahak/keystone,1,0,0
openstack/keystone,114,643,556
barfowl/OpenSubdiv,2,0,1
langmo/youscope,4,3,13
SkillsFundingAgency/das-employerapprenticeshipsservice,25,6,2
kiegroup/droolsjbpm-integration,67,490,203
cortlandstarrett/mc,2,2,0
xtuml/mc,9,49,1
DiCarloLab-Delft/PycQED_py3,24,17,34
cvmfs/cvmfs,15,70,123
zenorogue/hyperrogue,10,27,176
sigrennesmetropole/geoserver_sld,3,0,2
cshenry/fba_tools,4,21,5
kubeflow/manifests,16,128,72
eaton-lab/toytree,5,7,83
phuse-org/phuse-scripts,44,56,51
myplaceonline/myplaceonline_rails,2,2,2
ruby/spec,59,337,398
DeviationTX/deviation,34,126,158
sfu-fas/coursys,8,12,39
dwightwatson/framework,1,0,0
a2sheppy/kuma,1,1,0
Nethereum/Nethereum,119,426,1052
ArticulatedSocialAgentsPlatform/HmiCore,3,2,2
django-ja/djangoproject.jp,8,1,16
plessbd/xdmod,2,0,0
ubccr/xdmod,14,36,43
jtpalmer/xdmod,1,0,0
VOLTTRON/volttron-applications,16,35,6
alexboia/WP-Trip-Summary,1,0,2
MRtrix3/mrtrix3,35,94,143
Ensembl/ensembl-variation,10,41,20
EverGreenCoinDev/EverGreenCoin,14,9,16
npds/npds_dune,6,6,7
Propanu/upm,1,0,0
google/basis_universal,1,2,1
ExpressBaseSystems/ExpressBase.Web,1,1,0
AnotherFoxGuy/rigs-of-rods,2,0,1
austriapro/ebinterface-web,10,2,2
blockchain/My-Wallet-V3-iOS,35,98,144
pguyot/Einstein,28,41,160
RigsOfRods/rigs-of-rods,86,128,484
sergejey/majordomo,69,151,336
agural/AG-setup,1,0,0
R-a-dio/site,24,19,117
AllenDowney/ThinkStats2,238,8114,2665
laravel/framework,1068,7224,20659
krisis/minio,0,0,0
FreeOpcUa/python-opcua,93,355,641
ozwillo/ozwillo-datacore,14,2,3
alcexhim/UniversalEditor,2,1,7
AlexWan/OsEngine,56,95,124
UUPharmacometrics/PsN,11,7,29
anom0ly/WoWAnalyzer,1,0,0
hoosteeno/bedrock,1,1,0
flintproject/Flint,3,1,4
brltty/brltty,7,38,42
ethereum/solidity,493,2161,7756
flodolo/bedrock,1,0,0
marianob85/telegraf,3,2,7
Mayurji/Machine-Learning,2,1,0
Corey-Maler/corey-maler.github.io,1,1,0
GNOME/gegl,10,18,55
SpongePowered/SpongeAPI,117,345,1000
WoWAnalyzer/WoWAnalyzer,31,302,263
pawbyte/Game-Pencil-Engine,8,11,33
globocom/database-as-a-service,88,69,251
uksf/modpack,5,2,7
GNOME/orca,24,27,54
google/google-ctf,91,231,1540
edosgn/colossus-sit,4,0,0
CubingChina/cubingchina,10,11,22
petermattia/petermattia,0,0,0
edersoncorbari/edersoncorbari.github.io,0,0,0
mstorsjo/openh264,1,0,1
cisco/openh264,481,1343,3701
tensorflow/java,11,19,42
craftercms/studio-ui,7,22,3
mapcentia/vidi,4,15,26
OPENDAP/olfs,6,5,3
edx/edx-app-ios,34,155,181
cloudfoundry/cf-java-client,86,291,291
evangelistalab/forte,11,6,22
tpm2-software/tpm2-tss,65,179,291
minio/minio,500,2106,20944
querycert/qcert,4,6,42
balamurugana/minio,1,0,0
vorburger/MariaDB4j,25,126,495
xwiki/xwiki-commons,25,97,60
mickleness/pumpernickel,4,5,28
tensorflow/tensorboard,208,1170,4541
pllim/ginga,0,0,0
dhis2/dhis2-android-sdk,37,46,26
JaumeRibas/Aether2DImgMaker,1,0,0
frankmorgner/OpenSC,3,2,9
sgarrity/bedrock,0,1,2
ejeschke/ginga,8,69,88
naojsoft/ginga,1,2,0
SleepyTrousers/EnderIO,107,265,571
twitter/finagle,588,1334,7558
intuit/QuickBooks-V3-PHP-SDK,26,134,153
inthehand/32feet,43,95,272
Elchi3/kuma,1,1,0
CelestiaProject/Celestia,47,126,568
escattone/kuma,1,0,0
vdrhtc/Measurement-automation,3,5,0
play2-maven-plugin/play2-maven-test-projects,3,18,20
ros-planning/moveit,62,476,560
hes19073/hesweewx,2,0,2
nkmk/python-snippets,4,11,45
LudovicRousseau/OpenSC,1,1,2
ming-soft/MCMS,105,505,923
be-oi/beoi-contest-modules,11,1,0
influxdata/telegraf,343,3292,8322
nilsschmidt1337/ldparteditor,2,5,21
dengert/OpenSC,1,0,1
OpenSC/OpenSC,131,490,1344
KSchopmeyer/smipyping,2,0,0
apache/allura,15,21,81
Minds/engine,26,91,163
ncareol/nidas,14,2,0
orsjb/HappyBrackets,9,2,28
dsedivec/org-mode,1,0,0
steelman/org-mode,1,0,1
Appiko/nrf5x-firmware,4,3,2
mouse07410/OpenSC,1,1,2
geosolutions-it/geonode,9,10,1
kalxas/geonode,1,0,0
shopizer-ecommerce/shopizer,233,1487,1540
tomkralidis/geonode,1,0,0
webdetails/cdf,41,141,56
alphagov/whitehall,126,181,571
paboyle/Grid,24,58,84
bzg/org-mode,4,5,38
emacsmirror/org,3,18,34
projectM-visualizer/projectm,59,135,756
DomRe/galaxy,4,2,27
KDr2/org-mode,1,0,0
dbartolini/crown,76,94,1149
epfl-lara/stainless,13,34,215
fredrik-johansson/arb,25,45,211
Tympan/Tympan_Library,15,13,53
cascheberg/Signal-Android,1,0,0
PyLadiesCZ/pyladies.cz,14,54,40
JabRef/jabref,99,1108,1620
pyscripter/pyscripter,69,220,461
tvalacarta/tvalacarta,8,26,28
PhilippC/keepass2android,85,170,1677
MethodicalAcceleratorDesign/MAD,6,5,14
objective-solutions/taskboard,6,13,3
ovresko/erpnext,0,0,0
lltcggie/Rocket.Chat,0,0,0
yona-projects/yona,63,136,365
jdmonin/JSettlers2,21,43,83
deepmind/deepmind-research,79,306,1176
robocomp/robocomp-robolab,13,27,9
inteos/IBAdmin,5,5,6
inex/IXP-Manager,40,122,204
freeplane/freeplane,72,141,536
24eme/CIVA,4,0,1
MIT-LCP/mimic-code,119,796,926
RcppCore/Rcpp,60,174,512
nikolaichik/SigmoID,5,0,12
lightmare/mapnik,1,0,0
nielx/haikuports,1,0,0
fujita-y/digamma,4,2,8
ToFuProject/tofu,9,3,24
tomhughes/mapnik,1,0,0
mapnik/mapnik,178,720,2628
ellert/Rcpp,1,0,0
haraldk/TwelveMonkeys,83,208,1037
presscustomizr/customizr,14,69,127
james-monkeyshines/ensembl,1,0,0
magarena/magarena,21,82,284
Theldus/nanvix,1,1,4
B3Partners/b3p-commons-csw,9,1,0
isb-cgc/ISB-CGC-Webapp,13,7,10
aimacode/aima-python,300,2178,4546
jenmalloy/enmasse,1,0,1
GNOME/chronojump,7,6,10
Ezhil-Language-Foundation/open-tamil,28,49,109
actframework/actframework,65,108,641
jMonkeyEngine/sdk,58,86,205
EnMasseProject/enmasse,31,77,164
henrichg/PhoneProfilesPlus,11,16,62
kjambunathan/org-mode-ox-odt,3,3,18
tizonia/tizonia-openmax-il,35,66,1194
mosoft521/angular.js,1,0,0
reneploetz/angular.js,1,0,0
ze-pequeno/angular.js,1,0,0
angular/angular.js,4079,28770,59626
gkalpak/angular.js,1,1,1
haikuports/haikuports,37,189,179
Begasus/haikuports,1,0,0
citusdata/citus,183,319,4056
DIPlib/diplib,14,20,60
theraot/Theraot,7,22,97
dcos/dcos-ui,48,84,239
HladikBox/FooterCMSDEV,1,0,0
bellcom/os2dagsorden-2.0,9,0,0
gmartin7/libpalaso,0,0,0
HiraokaHyperTools/PDFsharp,2,2,5
sillsdev/libpalaso,25,40,22
josephperrott/components,1,0,0
DiligentGraphics/DiligentCore,24,36,179
autentia/TNTConcept,37,9,11
archimatetool/archi,70,149,367
albfernandez/itext2,4,15,16
reactor/reactor-core,156,630,2915
bitweaver/commerce,7,3,6
urandom/readeef,12,13,106
twosigma/beakerx,123,363,2364
webdetails/cda,49,112,30
AttacqueSuperior/Engine,12,2,15
KDE/labplot,5,22,52
michpetrov/hal.next,1,0,0
hdclark/DICOMautomaton,1,4,5
GNOME/clutter,12,13,68
huridocs/OpenEvSys,20,19,30
o2r-project/o2r-muncher,0,6,1
nuest/o2r-muncher,1,0,0
terraform-providers/terraform-provider-google,105,752,1010
Nexus-Mods/Nexus-Mod-Manager,78,104,530
dstndstn/astrometry.net,61,113,316
jamj2000/jamj2000.github.io,3,9,1
RapidScada/scada,76,203,345
majorsilence/My-FyiReporting,64,173,261
tarekgh/corefxlab,1,0,0
osoumen/C700,14,10,114
IEEE-NITK/ieee-nitk.github.io,18,68,5
VoiSmart/Rocket.Chat,5,1,1
IMA-WorldHealth/bhima,17,75,136
MultiChain/multichain,81,246,480
Thorium-Sim/thorium,13,42,69
IDI-Systems/acre2,43,62,142
pamil/Sylius,2,2,1
SyliusBot/Sylius,0,0,0
reasonerjt/harbor,1,0,0
lmcinnes/umap,121,382,3742
alibaba/fastjson,1370,5650,20986
GSadee/Sylius,1,0,0
spulec/moto,63,1064,3412
osuripple/hanayo,4,41,8
cppcoder123/led-server,0,0,0
loic425/Sylius,1,0,0
dotnet/corefxlab,307,351,1388
exodev/social,128,20,10
igvteam/igv,48,186,374
wy65701436/harbor,1,0,0
Vocaluxe/Vocaluxe,38,62,159
yurii-github/wiki,1,0,0
mprins/dokuwiki,1,0,1
divVerent/darkplaces-travis,3,1,0
xonotic/darkplaces,15,21,79
linbox-team/linbox,20,17,46
AlertaDengue/AlertaDengue,15,10,14
dregad/dokuwiki,1,0,0
splitbrain/dokuwiki,173,677,2779
dokuwiki-translate/dokuwiki,1,0,0
microting/eform-sdk-dotnet,4,3,2
rachel-fenichel/blockly,1,0,0
yutiansut/QUANTAXIS,30,78,171
abseil/abseil-cpp,436,1116,6712
QUANTAXIS/QUANTAXIS,428,1456,3356
colinw7/CQCharts,1,4,4
libyal/libewf,36,45,131
CharlesSkelton/studio,13,31,69
metaeducation/ren-c,25,23,70
volodymyrmigdal/wTools,1,0,0
treeDiM/StackBuilder,22,34,52
wso2/carbon-business-process,127,104,6
kamransaleem/waltz,2,0,1
sklintyg/webcert,24,4,6
Cogges/cogges.github.io,10,3,1
ruohoruotsi/ruohorecords,1,0,0
OpenPHDGuiding/phd2,42,52,124
happyman/twmap,12,15,59
Wandalen/wTools,2,13,2
lutece-platform/lutece-core,26,23,35
chrisdennis/ehcache3,1,0,0
ehcache/ehcache3,147,483,1484
magfest/ubersystem,15,43,37
realm/realm-core,51,87,779
opencobra/cobratoolbox,32,213,133
Gpreciat/cobratoolbox,1,0,0
syarra/cobratoolbox,1,0,0
laurentheirendt/cobratoolbox,5,0,0
mathieucarbou/ehcache3,0,0,0
cljohnso/ehcache3,1,0,0
Zales0123/Sylius,1,0,0
google/blockly,465,2623,7486
josve05a/wikipedia-ios,0,0,0
ifarup/ciefunctions,4,2,3
google/omaha,234,418,1043
eclipse/hawkbit,35,98,232
xamarin/XamarinComponents,311,599,1796
RBigData/pbdSLAP,3,4,5
snoweye/pbdSLAP,1,0,0
gentics/mesh,34,72,431
LMMS/lmms,228,614,3713
merlokk/proxmark3,3,1,4
Proxmark/proxmark3,185,678,1748
GateNLP/gate-core,16,17,43
chunshen1987/superMC,1,5,0
Sylius/Sylius,301,1671,5707
Irstea/collec,5,3,6
davidwatkins73/waltz-dev,1,1,2
rovats/waltz,1,1,0
gemrb/gemrb,45,110,518
filesender/filesender,15,57,70
tomas-pluskal/mzmine3,1,0,0
mzmine/mzmine3,11,28,13
kizniche/Mycodo,51,78,292
vvfosprojects/sovvf,5,8,19
fqqb/yamcs,1,0,0
Ensembl/public-plugins,42,27,5
SquareBracketAssociates/books.pharo.org,6,0,5
cismet/watergis-client,5,0,1
renothing/kanboard,0,0,0
finos/waltz,10,48,64
BlueTeck/kanboard,0,0,0
onedata/op-worker,4,1,6
kanboard/kanboard,336,1315,4944
Radarr/Radarr,212,518,3936
geogolem/Radarr,2,2,1
yamcs/yamcs,15,23,35
du-lab/mzmine2,3,1,0
mzmine/mzmine2,32,114,91
DeinFreund/Zero-K-Infrastructure,1,0,0
ZeroK-RTS/Zero-K-Infrastructure,15,46,31
griffithlab/regtools,8,19,54
cnr-isti-vclab/piccante,36,39,152
meteoinfo/MeteoInfoDoc,3,6,6
awsdocs/aws-doc-sdk-examples,142,1635,2259
dials/dials,24,17,32
KDE/kdenlive,53,93,653
rachel3834/microlensing-online,2,0,0
GNOME/dia,19,69,199
kieker-monitoring/kieker,8,26,40
jochenw/afw,1,0,0
lekshmideepu/nest-simulator,1,1,0
esp8266/Arduino,908,9256,10990
sanjayankur31/nest-simulator,1,0,0
esl/MongooseIM,115,394,1254
zzzprojects/EntityFramework-Plus,93,242,1400
stephanie-wang/ray,4,0,2
gravitee-io/graviteeio-access-management,12,52,81
Tinkerforge/brickv,10,18,18
jamorham/xDrip-plus,97,176,207
michalwski/MongooseIM,2,0,1
NightscoutFoundation/xDrip,121,579,567
vitorhugoro1/skigawk,1,0,0
TecMunky/xDrip,1,0,0
diox/olympia,1,0,0
libra/libra,627,2117,14086
wagnerand/addons-server,2,0,0
ripter/Workshops,1,2,1
FreedomCoop/valuenetwork,15,11,27
kasymovga/DarkPlacesRM,7,5,9
kubeflow/examples,45,384,748
siteserver/cms,193,875,2092
wso2/carbon-registry,203,162,7
La-Lojban/sutysisku,4,2,16
vivaxy/course,1,2,11
dotclear/dotclear,10,8,18
neutronimaging/imagingsuite,3,3,6
MushroomObserver/mushroom-observer,7,20,34
opennic/wikipages,8,5,6
SensitiveMix/commerce,7,4,52
SP7-Ritmare/starterkit,15,11,11
randombit/botan,102,330,1358
Squidex/squidex,90,220,1025
xboot/xboot,35,157,306
robinpercy/kops,1,0,0
RytoEX/obs-studio,1,0,0
fusioninventory/fusioninventory-for-glpi,40,112,200
Wizzercn/NutzWk,214,659,1559
2770862886/.emacs.d,1,0,0
libracore/erpnext,2,6,4
ImagoTrigger/sdrtrunk,0,0,0
lurcher/unixODBC,8,14,19
mikk150/yii2,0,0,0
korpling/ANNIS,13,27,38
mrpau/kolibri,5,0,0
rhertogh/yii2,1,0,0
rob006/yii2-dev,1,0,1
steffengraber/nest-simulator,1,0,0
jougs/nest-simulator,1,0,0
yiisoft/yii2,1246,6880,13327
brandonkelly/yii2,1,0,0
mozilla/addons-server,86,445,642
kubernetes/api,29,203,187
agclark81/janus-gateway,0,0,0
robertnishihara/ray,1,0,0
janhahne/nest-simulator,1,0,0
WohlSoft/PGE-Project,30,27,136
proarc/proarc,28,11,12
Wohlstand/PGE-Project,6,0,13
MetacoSA/NBitcoin,172,692,1415
suku248/nest-simulator,1,0,0
gtrensch/nest-simulator,1,1,0
stinebuu/nest-simulator,0,0,1
Silmathoron/nest-simulator,1,0,0
jhnnsnk/nest-simulator,1,0,0
csikfer/lanview2,2,0,6
15peaces/15-3athena,3,4,6
wschenck/nest-simulator,2,0,0
sdiazpier/nest-simulator,1,0,1
nest/nest-simulator,32,238,290
heplesser/nest-simulator,2,1,0
NPLPackages/main,9,19,5
niltonlk/nest-simulator,0,0,0
kkartaltepe/obs-studio,1,0,1
c3r1c3/obs-studio,1,0,0
admshao/obs-studio,2,0,0
idaholab/raven,16,55,84
fqqb/yamcs-studio,0,0,0
yamcs/yamcs-studio,8,6,11
dnanexus/dx-toolkit,66,60,59
purice93/purice93.github.io,1,0,0
hennevogel/open-build-service,0,0,0
kaltura/KalturaGeneratedAPIClientsJava,27,9,5
andreas-schwab/open-build-service,0,0,0
lethliel/open-build-service,1,0,0
tentone/nunuStudio,60,131,1081
sadlil/archiva,1,0,0
apache/archiva,35,102,255
kubernetes/kops,364,3475,11116
nobme/obs-studio,0,0,0
norishigefukushima/OpenCP,26,32,110
cseed/hail,2,0,0
MeridianOXC/OpenXcom,10,23,37
opendaylight/netvirt,9,10,14
yawlfoundation/yawl,10,18,40
LukeUsher/Cxbx-Reloaded,6,3,15
M0ses/open-build-service,1,0,1
CIFASIS/qss-solver,7,1,9
mil-oss/MTFXML,16,3,16
RadWolfie/Cxbx-Reloaded,3,0,6
opnsense/core,129,355,1175
Cxbx-Reloaded/Cxbx-Reloaded,167,182,1176
filebrowser/filebrowser,193,952,6598
jopohl/urh,303,481,4830
openclimatedata/pymagicc,7,8,22
hail-is/hail,63,160,610
DrXyzzy/cocalc,3,0,0
hashicorp/terraform,1111,5583,21353
Gulden/gulden-official,37,42,117
pryorda/terraform,1,0,0
eduardoj/open-build-service,4,0,0
openSUSE/open-build-service,62,313,524
psychopy/psychopy,68,527,840
bzsolt/jerryscript,2,0,0
devilry/devilry-django,12,25,45
hpparvi/PyTransit,7,13,46
dapengzhang0/grpc-java,1,2,0
mfem/mfem,112,193,483
google/fuzzer-test-suite,78,245,1054
hmrc/amls-frontend,18,3,2
blakearchive/archive,13,4,5
mvs-org/metaverse,42,84,226
finmath/finmath-lib,42,93,223
rpdelaney/dotfiles,2,0,1
icgc-dcc/dcc-portal,22,6,11
akosthekiss/jerryscript,1,0,0
CuteOne/BadRotations,33,121,99
eternity-group/eternity,7,19,17
terracoin/terracoin,16,13,16
sangwook236/SWL,2,3,8
